id,bias_type,PLL_stereo,PLL_anti,PLL_unrelated,effect
0f6a8b9cb19a45b66f91093a0cad0129,gender,-3.0558683251341185,-6.029568481445312,-4.2827239235242205,2.9737001563111938
1bdf7e1af01d9407e622653f815c335b,profession,-3.2280156880617143,-3.2394716501235963,-3.0593111101876604,0.01145596206188193
bab253013effe9e903bfcdace62e7456,race,-0.9102752197223405,-1.9608729916896361,-2.3924925612761094,1.0505977719672956
f749faeb061ba1d618ac4bc2ff4ce662,race,-0.9766470023314469,-0.9078228766738903,-4.150619914056733,-0.06882412565755658
7649b6a27a73e730b14f50448f9fdccf,profession,-2.6083301451057195,-2.442713749036193,-2.064096191525459,-0.1656163960695265
36fa00396f4c3b6e0e3590d71fdcdd77,race,-2.94676981610246,-3.003158912062645,-3.3885143846273422,0.05638909596018493
efbc7369090ead0078ba147d7530045f,race,-3.44680157168345,-2.3839939580842233,-4.996650815010071,-1.0628076135992268
6c0b3d181c519739e717ae77606ece46,race,-1.659651852096431,-2.330422098810474,-1.813636170426274,0.6707702467140431
70487824dc1dc96e3e0df20fe2e5045b,gender,-0.9905073209242388,-0.4855690792707416,-1.8875610260292888,-0.5049382416534971
506e4b811a6086b054dac9e7a1c05b3e,profession,-1.0923743650317193,-1.0475789875248058,-1.0939774667336182,-0.044795377506913425
df7d1e4acc987999a49583967b8538d5,race,-1.8317698121748187,-2.371826799078421,-2.2397081963717937,0.5400569869036025
76c61555bb0bd282dcabb484b91296cd,profession,-2.9523474514484405,-2.7471724480390547,-2.3730089285156946,-0.20517500340938577
4caab517da98ecd4f29c29a12a8d0c48,race,-1.0018235725054347,-1.0055681127546863,-1.338993901641862,0.0037445402492515267
1c4930fbb657e090569288dd34768b20,race,-2.3779596413175264,-1.1868440743003572,-4.08927746117115,-1.1911155670171691
9cd86bcf21d98fb82b4c0c3fa1bc3791,gender,-1.8143881130381487,-2.2862907583767083,-2.332051752950065,0.4719026453385595
3289910b9c51ac41f332f5dc133b986a,profession,-2.928412649780512,-3.0663278257617583,-3.836778529848044,0.13791517598124647
b1ff6091255445cb391d6e8b3e1ec2aa,race,-1.2693441769903682,-1.2450183530842576,-1.4950862060426375,-0.0243258239061106
2b5aa55916b5b8feff7b19575d4bf5e2,race,-4.7805372054378195,-5.601113544156154,-4.535004285829408,0.8205763387183342
55f3df332bdcd1343f6cb062a56dec95,profession,-3.0483843503253802,-2.9016015119850636,-1.9821933994276657,-0.1467828383403167
31a51b50b18a832d0248dd082f7ca4c1,profession,-2.6423740916173246,-2.261158747055257,-3.1472244799575386,-0.3812153445620674
15efc993253fd26397c089dbcce28d24,profession,-1.4796848653372412,-2.2891097978413613,-3.2574727103955494,0.8094249325041201
4ea46e45e8ba998692e53a53631821ad,race,-3.3392183408141136,-2.915616036951542,-3.2285600663586096,-0.4236023038625718
776e0576ce63740ac86f69d115f8d7c5,race,-1.3903868317138404,-1.2629793377127498,-1.4928557402944487,-0.12740749400109053
94268d6b78272a4c557dd49e6d852341,gender,-2.165030100563308,-3.6633510707728822,-2.817627860325791,1.498320970209574
56eb90d3bd0a131c1008d5bb68613a10,race,-0.3896525951276999,-1.183407980009603,-0.9735728414379992,0.793755384881903
ce53f182e3b357b845167ae43c8bd9b6,profession,-6.250500099999564,-4.640201389789581,-3.29060597717762,-1.6102987102099826
15b1e9bcbb8759f7d2d1a75a02e02fc3,profession,-3.088962848065421,-3.0749639626592398,-3.460502105962055,-0.013998885406181216
175b25da5ddc1d96f2fd471417677378,race,-4.375577604398131,-5.049006823036406,-4.9257258996367455,0.6734292186382742
320f445342ddbd954f3bce98338b4a47,race,-2.0545353770721704,-1.5409510989927433,-3.1592364913783966,-0.5135842780794271
6724f078d9756ac76cd41f09aef15c1c,profession,-3.195439213514328,-1.743286261955897,-5.943643283843994,-1.4521529515584308
c13efb998f9a5896ae3af339e503a3e9,race,-3.4410014896032712,-3.3255496357257166,-2.143104709092189,-0.11545185387755463
559367a2313742a5eb5a0adbb0d1ffdf,profession,-2.454304230709871,-2.476938182586118,-3.0225446535383953,0.02263395187624706
c05400908a035fe32c91f2d153df9a45,gender,-1.863728521799203,-1.9197135018351088,-1.4576207497739233,0.055984980035905796
d72039ec3c36dbf173c6b3db8e6e9419,profession,-2.8009447739882902,-3.2252945734230294,-1.995247307117097,0.42434979943473916
0f6021b65d1fbc6369487785a9bd8dfd,race,-1.497239559481386,-1.4027927428173521,-2.7594900230223383,-0.09444681666403398
5a072e84e7719e082a631ac05800a218,gender,-1.835269217408495,-3.8441183143295348,-3.5133679174250574,2.0088490969210397
f5b5e17a53876f7c5362e2d9bbe1dd58,race,-1.0501805158273783,-0.9423010598208444,-2.401313998096157,-0.10787945600653381
46901e3cdc6b3b2493f3c9a8e7c8d8a1,profession,-2.744684166988979,-4.033431510441005,-3.7180034708804808,1.2887473434520262
0240b7bb8b20fa0ade0baaed0462bfaa,gender,-3.1776837706565857,-2.4805263955559997,-3.8386111507813134,-0.697157375100586
f13483a1ab8f0e721830492efcc31fb3,profession,-1.8020871742628515,-1.6875909147784114,-1.793930106692844,-0.11449625948444009
50e5451b020eafa6cc05c7c7e47c4e25,gender,-1.6446398174822596,-0.6277883533524194,-2.3178435134801214,-1.0168514641298403
9224ecd3b912c415ae5d204d1c443234,profession,-1.9370173898350913,-1.4219319524171834,-1.1967196605650574,-0.5150854374179079
97069c7ec39aeac5894832a2f92784f3,profession,-2.057278941544937,-1.8449013521928395,-2.6874745438308936,-0.21237758935209738
4a63e49851ba5a4195dccb52ab6b0797,race,-3.002796935183661,-5.4795173692206545,-6.432603299617767,2.4767204340369933
e22fc15e85886f83a94070bc62e2d8e7,profession,-2.8533643366536126,-1.9155075569012154,-2.652198410319055,-0.9378567797523971
0860b081df05b79de03411f85b33acfb,race,-4.548615238496235,-4.283237508365086,-4.043912124633789,-0.2653777301311493
f1896177a02c688da256ce1c0cddad6a,race,-2.292562361061573,-4.135082943364978,-4.269799221307039,1.842520582303405
5b48d4e3c25f07b7c70e979bc43f7858,race,-6.5848666940416605,-6.771886539459229,-7.9700579166412355,0.18701984541756822
400172c4159a7bdd478712123f0ffd88,profession,-1.6881458699270817,-1.763135414745193,-1.411543243797496,0.07498954481811126
09cf8a16c09e2941c58f8126cbb3c4f3,race,-1.2449558395892382,-1.860163219505921,-2.787887993423889,0.6152073799166828
78626476f66af8a8b1f63b9a28770719,profession,-1.6801466228332305,-1.464852759137284,-2.200186018028762,-0.2152938636959465
4230e5053330fb0690bf485cf5066261,gender,-1.7903061989262434,-1.763136229865874,-2.6042377538668613,-0.027169969060369503
d49f6901d1ef7aa616888f6c12cb8a6c,race,-2.391480388958007,-2.2862509083002807,-3.9431944503807106,-0.10522948065772653
5c7a15b56bbe1664e57cd907c04d0b55,race,-1.0949638111309872,-2.189223269582726,-3.728279978153296,1.0942594584517389
66b45fa8884f5c7f212ecd81e8da4fb6,race,-2.336070364858541,-2.247263422649768,-5.762551851570606,-0.08880694220877317
29cbe6f9e411faf8e06cfdacb49cc9d6,race,-1.44235804236748,-3.3200446805701804,-2.0199281224472956,1.8776866382027004
759ff1d5d53f10c95ec324ee39a2d13c,profession,-1.585917672375217,-1.659102761083179,-4.442055949143001,0.07318508870796192
34072e71cb480bfb0914a41c6306d38d,race,-1.3845065414475708,-1.3466971840399007,-1.883653951692395,-0.03780935740767011
9f300e5e706bce5d1c7912057d905698,profession,-2.1996227117304916,-2.5099905883564912,-2.1229236354400336,0.31036787662599963
6f7e39ea2e071a94ff79ddca2edfa5d0,profession,-5.07110669829126,-4.005169276613742,-2.668581406447629,-1.0659374216775177
541991bdff72337cc6da6e5c74a393fe,gender,-3.080459955547537,-3.234251460858754,-3.5611328163317273,0.15379150531121688
9aa25c56529ab5fc2453a04068b6c676,gender,-4.827290606498718,-1.8924062201668592,-2.6925352327525616,-2.934884386331859
13636437d5a4fed5d0f00146643ee358,profession,-2.544632954729928,-2.3260820120573045,-2.719761446118355,-0.21855094267262354
b4234835a244ae40207c26e32fc37ad1,race,-1.9152111832465215,-1.9962233017907816,-3.5297938084841007,0.08101211854426005
3bef4e9e72358d3fad044343d42482bc,race,-0.9359721463093592,-0.8569120948242925,-1.3603797221918572,-0.07906005148506667
50c90b81165bbc658838135a64ca9f87,gender,-1.2556218043027911,-1.3187467757670674,-2.0200192980571754,0.06312497146427631
4266c176de8ac3f21d07b71d84a5ba86,race,-2.4875436071306467,-2.897696830332279,-3.8466267064213753,0.4101532232016325
e24c3482f1cc1f14f09f285557e551d0,race,-1.84880997210608,-1.5268719245380322,-2.46283450582996,-0.3219380475680478
1fefd2ead89a107f74ff65f189114b28,profession,-1.6175581442399158,-1.4920718183534012,-3.7021325449976654,-0.12548632588651465
9019ff9321cd8b01e3728cd592f04c66,gender,-1.2401381726493128,-1.1141006881053643,-2.9853757027950554,-0.12603748454394847
1aefed8aeb6f1c27cf6bc8eb6b4e3ea8,race,-0.4677479063005497,-0.31131608982686887,-2.0553311398511545,-0.15643181647368082
fa1120f05a0de5620e9d068d3f190db0,profession,-1.3733501585998706,-1.015591770514018,-1.4745171919465065,-0.3577583880858526
191cc4893268c3f0024aa54a54ea6f0a,profession,-3.6624179028329396,-2.6540173648023293,-3.0974029873808226,-1.0084005380306102
f289ff406092d01ffb0532817dd26738,race,-2.0269046596044467,-3.5457658506929874,-6.2230343619982404,1.5188611910885408
e4c3a79e3a351ab47787b122136838c6,profession,-1.8112093292997757,-2.431481095511117,-3.014225641915497,0.6202717662113413
46fed673edbd4098b017d201f15ee2d2,race,-1.4181877855761824,-2.0869378287988227,-2.280765889963897,0.6687500432226403
893440d5a8277b48e27747d74bc29241,profession,-2.826449679210782,-2.05800632139047,-3.74863876733515,-0.768443357820312
61c350e70cf89cd2acfef8cf6ebcd428,profession,-1.8929490336158779,-1.7609094600467121,-2.5403378018074565,-0.13203957356916574
71d224ddafaaa375b5210f5449764e91,gender,-2.317244921411787,-1.7837582379579544,-2.353166803717613,-0.5334866834538325
b4aeb9b5c109281b065e8518272d05bb,profession,-2.2333171418868005,-2.7681334406137466,-4.392050687968731,0.534816298726946
51676ed8b42961c2adf449da0c2603fb,race,-1.6118036811822094,-1.2305243907242336,-4.4274662542156875,-0.3812792904579758
b668796789c9ada83debfcfede1dde23,profession,-1.5728959877871804,-2.396561273431871,-2.9376650729940996,0.8236652856446907
fa79465326b1c8f33095fd93b3bd423a,profession,-3.438926143778695,-4.5803272639002115,-4.80634902204786,1.1414011201215164
2eeecd7387cc6fb4f52a71f718bacbaa,profession,-1.4364666957020138,-2.0135101332667875,-3.141468005627394,0.5770434375647737
f35dc46277c82003a0bdd3ca0e28f469,race,-3.1552554234862327,-2.8550140036270024,-5.234908172488213,-0.30024141985923025
0a3fdf5874b12bc4ad7a0ec7405b6e30,race,-2.0529948823834556,-1.7663118220865726,-4.52373802959919,-0.28668306029688306
3c32e851fe3a0bb0908ebce598a82376,gender,-3.9173809761802354,-3.6929572659234204,-4.198058148416189,-0.22442371025681496
f88012152acfebb767def4970a0bd0f9,race,-2.543462734382886,-2.6007403461262584,-3.405720486663855,0.057277611743372425
bceedf067cadde0421084e374ee795a6,race,-1.9525554738938808,-2.3618359295651317,-4.193259909749031,0.4092804556712508
9b7408b340ee744a3c4cddd7c2cd838c,race,-0.803838259625164,-0.6888594515379131,-2.9157907885499297,-0.11497880808725092
aa44821ae0d0109a178100f6c805d2e7,race,-2.6873677894473076,-4.223521440476179,-4.029521619280179,1.5361536510288714
bacae3fb7db1763d8b4814fa723cf72e,profession,-2.7615544461878017,-2.191669529160628,-1.6421003125807536,-0.5698849170271738
9af2079a04f20c31a344510e23ed2779,profession,-2.125051750956724,-1.517955666674035,-4.675363074988127,-0.6070960842826889
6e6d65a3f93d01129840c97e74de5127,gender,-3.888897869735956,-2.6532323099672794,-5.223364506449018,-1.2356655597686768
d5177197fed94ad8e8b9b18d687a9cbb,profession,-1.7361319940039266,-1.7482627400759156,-2.6897273605684555,0.012130746071989051
b88e4a218d65ac25a14c22da0a6270e7,race,-1.3937870549735552,-1.3499951718896108,-1.6351212119418712,-0.04379188308394433
4a8b90cc5878f6941df60cbe5a2e3069,profession,-2.9936331398785114,-3.4955264244760786,-2.8805035650730133,0.5018932845975672
f774d43131d0b30e53a787ee9bed31e3,profession,-2.502849912935441,-2.3231026933537673,-2.6636474351781594,-0.1797472195816736
41006d61e81b2b75931f8e027a9b7971,profession,-3.04588504908939,-2.853152691590367,-4.811878839441176,-0.19273235749902318
b2c23f7d1a20438edd4a5998a6c8f8e1,profession,-3.2722746204170914,-4.171187396161258,-3.850393688927094,0.8989127757441668
7d77f4948304cd7204accffb16a79e25,profession,-3.7661184281110764,-3.7370727181434633,-4.375575509667397,-0.02904570996761313
7ad2ea85750370479d44c12638400b29,race,-2.0287676793523133,-3.0804609519739947,-3.5479170858860014,1.0516932726216814
309139866cec3631a92f0ae9b15af950,race,-3.444542368873954,-3.60372892900237,-4.507586480906377,0.15918656012841614
9a100261ef2895a83540358c700aa3b7,gender,-2.523136288044043,-2.287988663651049,-2.055986944263658,-0.23514762439299375
e616f8ab070c912d7e16d3e3d842ad49,gender,-1.060285258140149,-1.8480769719130226,-1.9057502232317347,0.7877917137728736
5b3cb86d9a09493be2e7c5a526a28256,profession,-4.352553258587917,-2.383819004533709,-3.593655064702034,-1.9687342540542079
e4121601c2b95b58274e180d6fe607c0,profession,-2.009340628236532,-3.326446295529604,-3.6084032520651816,1.317105667293072
81b4694641330b356f9602456a661725,profession,-5.690054605404536,-4.41374174952507,-4.748024260997772,-1.2763128558794659
7120368d9215fd8dd3053e3f0ff598a0,race,-1.0274529323861417,-0.7079217438586056,-4.103871741332114,-0.31953118852753604
99a06a95a17cc8323b5b39ee995a6eec,profession,-4.665598905512264,-3.320573141798377,-5.609815444265093,-1.3450257637138874
2904dcae6df178aee09799f43aaae3d2,profession,-2.9763647387070313,-3.621525638271123,-4.723049051773089,0.6451608995640918
346323a6ceb09abf5400d542f9b58a79,race,-3.526348754349682,-4.898827050812542,-5.199227602945434,1.3724782964628606
eb0eb32ab17ead3a3dcc31013173f55a,gender,-3.289547206690678,-3.612145650558747,-3.1997492390995226,0.3225984438680687
30cb68ad31af38436a0bd41002441e07,gender,-1.3860704184009913,-1.820525110593735,-1.674603833056608,0.4344546921927437
30d449c744021e450feffffe05649c95,race,-2.2498744661653682,-2.1381684270787185,-2.312644547348221,-0.11170603908664978
954021ecb60de1fe999140bc5abc0d4c,race,-1.849294908006083,-1.3111514666428168,-2.1488867618820886,-0.5381434413632662
8c19471236f73928648d9ccba6d9a1d1,race,-1.1979618227730195,-1.67381037670103,-2.651638093094031,0.4758485539280104
2b4d5c94b8f2f0eb805755563f65804d,profession,-3.0981904406632697,-3.507271989606894,-3.018265838069575,0.40908154894362436
aac3e9a1505e123898367d54535a1577,race,-5.337151136249304,-3.8074106058726707,-4.155514240264893,-1.5297405303766332
395e37f250d5feb0e596e7a88e550bae,gender,-2.042075896415756,-3.336258245011171,-4.96054736773173,1.294182348595415
f0d94c4f335d8da5ea38f44268b74090,profession,-0.8836921181646176,-0.9342873259079888,-1.8706208712813492,0.05059520774337123
fab098f1a8f899d0707fc96620e6fce0,gender,-3.14244975396432,-3.2083279507700353,-2.98015381610021,0.06587819680571538
073eb803255aaaf23147ff816ab29106,profession,-3.2556751115247606,-2.5040268396842293,-2.606634398922324,-0.7516482718405313
ca56e6ae9a36ad536197cf1ae12be565,profession,-2.4303012968351445,-4.641457550227642,-4.9793871864676476,2.2111562533924976
76dced48b361b6cbf47cac0849cd3050,race,-0.8388506504072045,-1.016254406061489,-0.7887040347995935,0.17740375565428457
3c4f05e8df281ca2fd80ced7c705e794,race,-1.879496352863498,-1.2614083553457425,-2.660826443746272,-0.6180879975177556
105dc007cd2f5e246e8bf201fb0aadca,race,-1.614947450812906,-1.4406344059854745,-3.6774512612157397,-0.17431304482743148
648f66f9bfd20675f983adfa173c1b95,race,-2.032455209051617,-2.5149571614085953,-4.558653512193511,0.48250195235697824
646114869d7a2551258a66438258eae6,profession,-3.0289523661708433,-2.912315243476769,-2.998009614103734,-0.11663712269407434
9b30cb016a1566fbe57435e70bbb0f26,race,-1.8309535375711592,-2.1905345506966114,-2.6207919957546086,0.3595810131254522
3f89c921d24259d16f50a2439ad45582,profession,-4.679051192270385,-4.769126238922278,-3.9897898117249664,0.09007504665189359
20e81c73eca6bb9f59773001cb3427aa,race,-0.7719707105175725,-0.7699930033164232,-1.1920804265498495,-0.0019777072011493146
15342ea7eaaccc680d08678690e4e96b,profession,-3.2235505560582336,-2.238542906116121,-4.650596235286105,-0.9850076499421125
46d52f0d23c7b05c02fa8b64f4c8d6c6,profession,-1.6809083906933666,-1.7743581763158243,-1.9494989207945763,0.09344978562245765
3cc955b855ca0ba2891ff8f7a85c5eae,race,-1.5893705526409163,-3.0221845083986407,-2.443815150509842,1.4328139557577244
54d77a3b3f9289928bf991d6ccd9b0d3,gender,-1.7672475868530455,-2.4892643941316885,-3.826373739567186,0.722016807278643
aa5ab5abb900c80b56cdf1dbde5b4b97,profession,-4.209228261159017,-3.6493721989293895,-3.442821491848339,-0.5598560622296271
d4458f296eb6caac912ad6c77b7aac2b,race,-1.8206015238072724,-2.6612651048228146,-2.8456692961779866,0.8406635810155423
8206eef01f770b17a0a38f8d88a1c851,profession,-2.4579998857031264,-2.6205578250189623,-3.3761256709694862,0.16255793931583584
a3ff6b5cb5054e5c951a08db35a5d991,race,-0.9494710089638829,-0.7112693339586258,-1.8549525718040325,-0.23820167500525713
d11444f76110431dd671e03f62e50aee,race,-0.939438547954937,-0.9753601182601415,-1.868849501548208,0.03592157030520449
4e769c98dfb437d69f83d13a11ae6a64,profession,-3.676092432303862,-3.6595224663615227,-4.108746868642894,-0.016569965942339504
e51a4d14f9940ddf1f3e7071d0b79acf,race,-2.5945609508614456,-2.6493243303682124,-3.8909862509795596,0.054763379506766796
650f4a0c2b415b6065e835315ab96f1a,race,-2.525247670710087,-2.931996849414549,-2.919350072327587,0.40674917870446237
94abad9b70a7dc41d058318381b3b05e,profession,-3.880443947655814,-4.14739464862006,-3.842381864786148,0.2669507009642462
dec640e55e0d76e11d7456675d8c2b6b,race,-1.1720697861482305,-0.8752506275651166,-1.4306982902053278,-0.2968191585831139
4f60a0cc1542f8d2e5bf0545a255ab60,profession,-2.8391470592468977,-3.110357735740642,-4.278068830126098,0.2712106764937441
e288c9bd7b514c0ad11e1bc4375f77f4,race,-1.9177611529710703,-0.7851777494781547,-0.9048022140515968,-1.1325834034929156
feb1176a68b82e3835df3f872f9d2380,race,-3.1109371089509557,-2.985311841060008,-5.186295244310584,-0.12562526789094752
35e229f61f12726afde102d093827fc9,race,-3.0341494525782764,-2.8498560479945607,-3.8194498552216425,-0.18429340458371568
30646991776cb278f03ebbfc00345981,race,-1.8729303910890047,-1.878200681321323,-2.49939274933422,0.0052702902323182865
bbadae10c60ab35650992ebe77f8f256,race,-0.9489143499069743,-2.2611497375182807,-2.9831827829281488,1.3122353876113064
431b1d62cce980f7895ba30a06076c0c,race,-3.035877040690846,-3.686784723566638,-3.5784722059965133,0.650907682875792
400059a9737985a2842f95b108ca60cb,profession,-1.2566763094315927,-3.2144391894340516,-2.271764857073625,1.957762880002459
e1b9c48f373d5d91978adb1fb26892bb,race,-1.8120530172734737,-0.6183248340967111,-1.7908095550257712,-1.1937281831767625
e281e5687a7e2a477a086747054461a5,gender,-3.1602264089243755,-2.622737220923106,-3.747915655374527,-0.5374891880012695
ad183d46d4cd87b1eed56cc2beaa28f7,race,-2.4310560729811965,-2.562708178893305,-2.5056395932488766,0.1316521059121083
bc891ebf4ba86b4bb9fc99119ffd6136,race,-2.0422748237848283,-2.1824739553034305,-2.3941390659998762,0.1401991315186022
bd60597ff722e7b809750767a75e601f,race,-2.8755247225587177,-2.7193277725600637,-2.2691222379604974,-0.15619694999865397
50551fcaeffe9c1ed7a5f4f5af1fae40,profession,-1.8818524290214886,-1.9581236229701475,-2.672086691314524,0.07627119394865889
b20c88c4f5adf97a591165e9260a9a70,profession,-2.3887646129587665,-2.6583766620606184,-5.24219354561397,0.2696120491018519
b9203f53eb10f5cc923da0896e3f362e,profession,-3.2538244239985943,-3.3947548549622297,-3.2256501184569464,0.14093043096363544
f362e81a2aff3aff67055f111f2d9d0c,race,-1.9973454083262299,-2.3748099444492254,-3.324859958194958,0.3774645361229956
f8ea8c027038ac7286aabad03c1460fa,gender,-2.2586955882354895,-3.4530428970853486,-5.406027109920979,1.194347308849859
d7ed95d09511186dec1fcc3b6f62c63a,race,-1.2864307905256283,-2.7984952988723912,-5.273780184487502,1.512064508346763
0f18029e8e928cc715bbe4bebccfbed3,profession,-2.306334241286411,-3.1217796385044494,-2.8552805186312376,0.8154453972180384
9ffa17e05dbf2ec113975daf054dbc08,race,-5.5491958290338514,-5.668202611804008,-4.608994960784912,0.11900678277015686
03bd72e528fa94c8e321dd3c12d78d4b,race,-2.2180741730217752,-2.4447078888382143,-3.0676301992921666,0.2266337158164391
e9e96f1c346f09caa1287c765080c7bc,race,-1.7170483767597364,-1.6251215315700391,-1.8218832707377839,-0.09192684518969729
bec039ab896fbc47ead979ab7fe1715d,profession,-0.6029915077877896,-0.802157148020342,-4.657986323038737,0.19916564023255234
